date,name,category,value
1972-08-01,"Gaelic music",some,1
1972-08-01,publishing,some,1
1972-08-01,"Welsh Books Council",some,1
1972-08-01,transport,some,1
1972-08-01,"National Arts Centre",some,1
1972-10-01,socialism,some,2
1972-10-01,nationalism,some,3
1972-10-01,"United Nations",some,1
1972-10-01,peacekeeping,some,1
1972-10-01,culture,some,2
1972-10-01,"commune movement",some,1
1972-10-01,"Jones, Jack",some,1
1972-10-01,"steel industry",some,1
1972-10-01,"Verdi, Guiseppe",some,1
1972-10-01,music,some,2
1972-10-01,"Eye on Wales (series)",some,22
1972-10-01,"Welsh Office",some,1
1972-10-01,"social accounting",some,1
1972-10-01,rugby,some,2
1972-10-01,poem,some,57
1972-10-01,broadcasting,some,11
1972-10-01,"future of broadcasting, the (symposium)",some,7
1972-10-01,regionalism,some,1
1972-10-01,translation,some,2
1972-10-01,"Welsh language",some,11
1972-10-01,"Wagner, Richard",some,1
1972-10-01,"small press publications",some,1
1972-10-01,"Roberts, Kate",some,1
1972-10-01,eisteddfodau,some,2
1972-10-01,"Griffiths, Ivander",some,1
1972-10-01,"radio, commercial",some,1
1972-10-01,press,some,1
1972-10-01,"Welsh London",some,1
1972-10-01,economy,some,1
1972-10-01,coal,some,2
1972-10-01,industry,some,3
1972-10-01,collieries,some,1
1972-10-01,"Adams, Norman",some,1
1972-10-01,"Forestry Commission",some,2
1972-10-01,forestry,some,2
1972-10-01,crime-writing,some,1
1972-10-01,"detective stories",some,1
1972-10-01,thrillers,some,1
1972-10-01,"Regional Employment Premium",some,1
1972-10-01,"Cymdeithas yr Iaith",some,5
1972-10-01,"road signs",some,1
1972-10-01,"Welsh Language Society",some,5
1972-10-01,consortium,some,1
1972-10-01,"local authorities",some,1
1972-10-01,building,some,1
1972-10-01,bilingualism,some,4
1972-10-01,language,some,5
1972-10-01,protest,some,2
1972-10-01,Irish,some,1
1972-10-01,Hebrew,some,1
1972-10-01,literature,some,2
1972-10-01,"University of Wales",some,1
1972-10-01,freedom,some,1
1972-10-01,peace,some,1
1972-10-01,revolution,some,1
1972-10-01,Brittany,some,1
1972-10-01,learning,some,1
1972-10-01,"Living in Wales (series)",some,4
1972-10-01,"Wordsworth, William",some,1
1972-10-01,design,some,1
1972-10-01,borders,some,1
1972-10-01,"Anand, Mulk Raj",some,1
1972-10-01,"College of Europe",some,1
1972-10-01,"Thomas, Dylan",some,1
1972-10-01,education,some,1
1972-10-01,radio,some,1
1972-10-01,"Radio Free Scotland",some,1
1972-10-01,schools,some,1
1972-10-01,"House of Commons",some,1
1972-10-01,"Welsh affairs",some,2
1972-10-01,parliament,some,1
1972-10-01,"Basque nationalism",some,1
1972-10-01,"Burgos trials",some,1
1972-10-01,ETA,some,1
1972-10-01,"Euzkadi Ta Azkatasuna",some,1
1972-10-01,"national characteristics",some,1
1972-10-01,Welshman,some,1
1972-10-01,characteristics,some,1
1972-10-01,.,some,1
1972-10-01,arts,some,3
1972-10-01,"Welsh Arts Council",some,2
1972-10-01,newspapers,some,6
1972-10-01,"Cardiff people's paper",some,1
1972-10-01,"press, reporting",some,1
1972-10-01,"Reporting Wales",some,1
1972-10-01,"Times, the",some,1
1972-10-01,"Western Mail",some,1
1972-10-01,"London Welshman",some,1
1972-10-01,"magazines, Wales",some,2
1972-10-01,Radical,some,1
1972-10-01,"Anglo-Welsh Review",some,1
1972-10-01,"Dock Leaves",some,1
1972-10-01,"Richards, Ceri",some,1
1972-10-01,art,some,1
1972-10-01,Gastarbeiter,some,1
1972-10-01,co-operatives,some,1
1972-10-01,Kibbutzim,some,1
1972-10-01,"World War I",some,2
1972-10-01,leadmines,some,1
1972-10-01,"public opinion",some,1
1972-10-01,"slate industry",some,1
1972-10-01,"Welsh literature",some,1
1972-10-01,Commonwealth,some,1
1972-10-01,"Anglo-Welsh literature",some,1
1972-10-01,"Unamuno, Miguel de",some,1
1972-10-01,"legal system",some,2
1972-10-01,police,some,6
1972-10-01,law,some,6
1972-10-01,"civil liberties",some,1
1972-10-01,"penal system",some,1
1972-10-01,"remand system",some,1
1972-10-01,"Powys, John Cowper",some,1
1972-10-01,devolution,some,1
1972-10-01,pseudonymous,some,1
1972-10-01,"Scottish Gaeldom (series)",some,1
1972-10-01,"Gaelic language",some,1
1972-10-01,crofting,some,1
1972-10-01,"Gaelic music",some,1
1972-10-01,publishing,some,1
1972-10-01,"Welsh Books Council",some,1
1972-10-01,transport,some,1
1972-10-01,"National Arts Centre",some,2
1972-10-01,politics,some,1
1972-10-01,"National Eisteddfod",some,1
1972-10-01,"Meyer, Carl",some,1
1972-10-01,recording,some,1
1972-12-01,socialism,some,2
1972-12-01,nationalism,some,4
1972-12-01,"United Nations",some,1
1972-12-01,peacekeeping,some,1
1972-12-01,culture,some,2
1972-12-01,"commune movement",some,1
1972-12-01,"Jones, Jack",some,1
1972-12-01,"steel industry",some,1
1972-12-01,"Verdi, Guiseppe",some,1
1972-12-01,music,some,2
1972-12-01,"Eye on Wales (series)",some,24
1972-12-01,"Welsh Office",some,1
1972-12-01,"social accounting",some,1
1972-12-01,rugby,some,2
1972-12-01,poem,some,71
1972-12-01,broadcasting,some,13
1972-12-01,"future of broadcasting, the (symposium)",some,7
1972-12-01,regionalism,some,1
1972-12-01,translation,some,2
1972-12-01,"Welsh language",some,11
1972-12-01,"Wagner, Richard",some,1
1972-12-01,"small press publications",some,1
1972-12-01,"Roberts, Kate",some,1
1972-12-01,eisteddfodau,some,2
1972-12-01,"Griffiths, Ivander",some,1
1972-12-01,"radio, commercial",some,1
1972-12-01,press,some,1
1972-12-01,"Welsh London",some,1
1972-12-01,economy,some,1
1972-12-01,coal,some,2
1972-12-01,industry,some,4
1972-12-01,collieries,some,1
1972-12-01,"Adams, Norman",some,1
1972-12-01,"Forestry Commission",some,2
1972-12-01,forestry,some,2
1972-12-01,crime-writing,some,1
1972-12-01,"detective stories",some,1
1972-12-01,thrillers,some,1
1972-12-01,"Regional Employment Premium",some,1
1972-12-01,"Cymdeithas yr Iaith",some,5
1972-12-01,"road signs",some,1
1972-12-01,"Welsh Language Society",some,5
1972-12-01,consortium,some,1
1972-12-01,"local authorities",some,1
1972-12-01,building,some,1
1972-12-01,bilingualism,some,4
1972-12-01,language,some,5
1972-12-01,protest,some,2
1972-12-01,Irish,some,1
1972-12-01,Hebrew,some,1
1972-12-01,literature,some,2
1972-12-01,"University of Wales",some,2
1972-12-01,freedom,some,1
1972-12-01,peace,some,1
1972-12-01,revolution,some,1
1972-12-01,Brittany,some,1
1972-12-01,learning,some,1
1972-12-01,"Living in Wales (series)",some,5
1972-12-01,"Wordsworth, William",some,1
1972-12-01,design,some,1
1972-12-01,borders,some,1
1972-12-01,"Anand, Mulk Raj",some,1
1972-12-01,"College of Europe",some,1
1972-12-01,"Thomas, Dylan",some,1
1972-12-01,education,some,1
1972-12-01,radio,some,1
1972-12-01,"Radio Free Scotland",some,1
1972-12-01,schools,some,1
1972-12-01,"House of Commons",some,1
1972-12-01,"Welsh affairs",some,2
1972-12-01,parliament,some,1
1972-12-01,"Basque nationalism",some,1
1972-12-01,"Burgos trials",some,1
1972-12-01,ETA,some,1
1972-12-01,"Euzkadi Ta Azkatasuna",some,1
1972-12-01,"national characteristics",some,1
1972-12-01,Welshman,some,1
1972-12-01,characteristics,some,1
1972-12-01,.,some,1
1972-12-01,arts,some,3
1972-12-01,"Welsh Arts Council",some,2
1972-12-01,newspapers,some,6
1972-12-01,"Cardiff people's paper",some,1
1972-12-01,"press, reporting",some,1
1972-12-01,"Reporting Wales",some,1
1972-12-01,"Times, the",some,1
1972-12-01,"Western Mail",some,1
1972-12-01,"London Welshman",some,1
1972-12-01,"magazines, Wales",some,2
1972-12-01,Radical,some,1
1972-12-01,"Anglo-Welsh Review",some,1
1972-12-01,"Dock Leaves",some,1
1972-12-01,"Richards, Ceri",some,1
1972-12-01,art,some,1
1972-12-01,Gastarbeiter,some,1
1972-12-01,co-operatives,some,1
1972-12-01,Kibbutzim,some,1
1972-12-01,"World War I",some,2
1972-12-01,leadmines,some,1
1972-12-01,"public opinion",some,1
1972-12-01,"slate industry",some,1
1972-12-01,"Welsh literature",some,1
1972-12-01,Commonwealth,some,1
1972-12-01,"Anglo-Welsh literature",some,1
1972-12-01,"Unamuno, Miguel de",some,1
1972-12-01,"legal system",some,2
1972-12-01,police,some,6
1972-12-01,law,some,6
1972-12-01,"civil liberties",some,1
1972-12-01,"penal system",some,1
1972-12-01,"remand system",some,1
1972-12-01,"Powys, John Cowper",some,1
1972-12-01,devolution,some,1
1972-12-01,pseudonymous,some,1
1972-12-01,"Scottish Gaeldom (series)",some,1
1972-12-01,"Gaelic language",some,1
1972-12-01,crofting,some,1
1972-12-01,"Gaelic music",some,1
1972-12-01,publishing,some,1
1972-12-01,"Welsh Books Council",some,1
1972-12-01,transport,some,1
1972-12-01,"National Arts Centre",some,2
1972-12-01,politics,some,1
1972-12-01,"National Eisteddfod",some,1
1972-12-01,"Meyer, Carl",some,1
1972-12-01,recording,some,1
1972-12-01,radicalism,some,1
1972-12-01,containerisation,some,1
1972-12-01,standardisation,some,1
1972-12-01,television,some,1
1972-12-01,women,some,1
1972-12-01,"motorway travel",some,1
1972-12-01,"higher education",some,1
1973-02-01,socialism,some,2
1973-02-01,nationalism,some,4
1973-02-01,"United Nations",some,1
1973-02-01,peacekeeping,some,1
1973-02-01,culture,some,3
1973-02-01,"commune movement",some,1
1973-02-01,"Jones, Jack",some,1
1973-02-01,"steel industry",some,1
1973-02-01,"Verdi, Guiseppe",some,1
1973-02-01,music,some,2
1973-02-01,"Eye on Wales (series)",some,26
1973-02-01,"Welsh Office",some,1
1973-02-01,"social accounting",some,1
1973-02-01,rugby,some,2
1973-02-01,poem,some,72
1973-02-01,broadcasting,some,13
1973-02-01,"future of broadcasting, the (symposium)",some,7
1973-02-01,regionalism,some,1
1973-02-01,translation,some,2
1973-02-01,"Welsh language",some,11
1973-02-01,"Wagner, Richard",some,1
1973-02-01,"small press publications",some,1
1973-02-01,"Roberts, Kate",some,1
1973-02-01,eisteddfodau,some,2
1973-02-01,"Griffiths, Ivander",some,1
1973-02-01,"radio, commercial",some,1
1973-02-01,press,some,1
1973-02-01,"Welsh London",some,1
1973-02-01,economy,some,1
1973-02-01,coal,some,2
1973-02-01,industry,some,4
1973-02-01,collieries,some,1
1973-02-01,"Adams, Norman",some,1
1973-02-01,"Forestry Commission",some,2
1973-02-01,forestry,some,2
1973-02-01,crime-writing,some,1
1973-02-01,"detective stories",some,1
1973-02-01,thrillers,some,1
1973-02-01,"Regional Employment Premium",some,1
1973-02-01,"Cymdeithas yr Iaith",some,5
1973-02-01,"road signs",some,2
1973-02-01,"Welsh Language Society",some,5
1973-02-01,consortium,some,1
1973-02-01,"local authorities",some,1
1973-02-01,building,some,1
1973-02-01,bilingualism,some,5
1973-02-01,language,some,5
1973-02-01,protest,some,2
1973-02-01,Irish,some,1
1973-02-01,Hebrew,some,1
1973-02-01,literature,some,2
1973-02-01,"University of Wales",some,2
1973-02-01,freedom,some,1
1973-02-01,peace,some,1
1973-02-01,revolution,some,1
1973-02-01,Brittany,some,1
1973-02-01,learning,some,1
1973-02-01,"Living in Wales (series)",some,6
1973-02-01,"Wordsworth, William",some,1
1973-02-01,design,some,1
1973-02-01,borders,some,1
1973-02-01,"Anand, Mulk Raj",some,1
1973-02-01,"College of Europe",some,1
1973-02-01,"Thomas, Dylan",some,1
1973-02-01,education,some,2
1973-02-01,radio,some,1
1973-02-01,"Radio Free Scotland",some,1
1973-02-01,schools,some,1
1973-02-01,"House of Commons",some,1
1973-02-01,"Welsh affairs",some,2
1973-02-01,parliament,some,1
1973-02-01,"Basque nationalism",some,1
1973-02-01,"Burgos trials",some,1
1973-02-01,ETA,some,1
1973-02-01,"Euzkadi Ta Azkatasuna",some,1
1973-02-01,"national characteristics",some,1
1973-02-01,Welshman,some,1
1973-02-01,characteristics,some,1
1973-02-01,.,some,1
1973-02-01,arts,some,3
1973-02-01,"Welsh Arts Council",some,2
1973-02-01,newspapers,some,6
1973-02-01,"Cardiff people's paper",some,1
1973-02-01,"press, reporting",some,1
1973-02-01,"Reporting Wales",some,1
1973-02-01,"Times, the",some,1
1973-02-01,"Western Mail",some,1
1973-02-01,"London Welshman",some,1
1973-02-01,"magazines, Wales",some,2
1973-02-01,Radical,some,1
1973-02-01,"Anglo-Welsh Review",some,1
1973-02-01,"Dock Leaves",some,1
1973-02-01,"Richards, Ceri",some,1
1973-02-01,art,some,1
1973-02-01,Gastarbeiter,some,1
1973-02-01,co-operatives,some,1
1973-02-01,Kibbutzim,some,1
1973-02-01,"World War I",some,2
1973-02-01,leadmines,some,1
1973-02-01,"public opinion",some,1
1973-02-01,"slate industry",some,1
1973-02-01,"Welsh literature",some,1
1973-02-01,Commonwealth,some,1
1973-02-01,"Anglo-Welsh literature",some,3
1973-02-01,"Unamuno, Miguel de",some,1
1973-02-01,"legal system",some,2
1973-02-01,police,some,6
1973-02-01,law,some,6
1973-02-01,"civil liberties",some,1
1973-02-01,"penal system",some,1
1973-02-01,"remand system",some,1
1973-02-01,"Powys, John Cowper",some,1
1973-02-01,devolution,some,1
1973-02-01,pseudonymous,some,1
1973-02-01,"Scottish Gaeldom (series)",some,1
1973-02-01,"Gaelic language",some,1
1973-02-01,crofting,some,1
1973-02-01,"Gaelic music",some,1
1973-02-01,publishing,some,1
1973-02-01,"Welsh Books Council",some,1
1973-02-01,transport,some,1
1973-02-01,"National Arts Centre",some,2
1973-02-01,politics,some,1
1973-02-01,"National Eisteddfod",some,1
1973-02-01,"Meyer, Carl",some,1
1973-02-01,recording,some,1
1973-02-01,radicalism,some,1
1973-02-01,containerisation,some,1
1973-02-01,standardisation,some,1
1973-02-01,television,some,1
1973-02-01,women,some,1
1973-02-01,"motorway travel",some,1
1973-02-01,"higher education",some,1
1973-02-01,UNESCO,some,1
1973-02-01,"Symposium of Linguisitic and Cultural Diversity",some,1
1973-02-01,poetry,some,1
1973-02-01,"English literature",some,1
1973-04-01,socialism,some,2
1973-04-01,nationalism,some,4
1973-04-01,"United Nations",some,1
1973-04-01,peacekeeping,some,1
1973-04-01,culture,some,4
1973-04-01,"commune movement",some,1
1973-04-01,"Jones, Jack",some,1
1973-04-01,"steel industry",some,1
1973-04-01,"Verdi, Guiseppe",some,1
1973-04-01,music,some,2
1973-04-01,"Eye on Wales (series)",some,26
1973-04-01,"Welsh Office",some,1
1973-04-01,"social accounting",some,1
1973-04-01,rugby,some,2
1973-04-01,poem,some,73
1973-04-01,broadcasting,some,13
1973-04-01,"future of broadcasting, the (symposium)",some,7
1973-04-01,regionalism,some,1
1973-04-01,translation,some,2
1973-04-01,"Welsh language",some,11
1973-04-01,"Wagner, Richard",some,1
1973-04-01,"small press publications",some,1
1973-04-01,"Roberts, Kate",some,1
1973-04-01,eisteddfodau,some,2
1973-04-01,"Griffiths, Ivander",some,1
1973-04-01,"radio, commercial",some,1
1973-04-01,press,some,1
1973-04-01,"Welsh London",some,1
1973-04-01,economy,some,1
1973-04-01,coal,some,2
1973-04-01,industry,some,4
1973-04-01,collieries,some,1
1973-04-01,"Adams, Norman",some,1
1973-04-01,"Forestry Commission",some,2
1973-04-01,forestry,some,2
1973-04-01,crime-writing,some,1
1973-04-01,"detective stories",some,1
1973-04-01,thrillers,some,1
1973-04-01,"Regional Employment Premium",some,1
1973-04-01,"Cymdeithas yr Iaith",some,5
1973-04-01,"road signs",some,2
1973-04-01,"Welsh Language Society",some,5
1973-04-01,consortium,some,1
1973-04-01,"local authorities",some,1
1973-04-01,building,some,1
1973-04-01,bilingualism,some,5
1973-04-01,language,some,5
1973-04-01,protest,some,2
1973-04-01,Irish,some,1
1973-04-01,Hebrew,some,1
1973-04-01,literature,some,2
1973-04-01,"University of Wales",some,2
1973-04-01,freedom,some,1
1973-04-01,peace,some,1
1973-04-01,revolution,some,1
1973-04-01,Brittany,some,1
1973-04-01,learning,some,1
1973-04-01,"Living in Wales (series)",some,7
1973-04-01,"Wordsworth, William",some,1
1973-04-01,design,some,1
1973-04-01,borders,some,1
1973-04-01,"Anand, Mulk Raj",some,1
1973-04-01,"College of Europe",some,1
1973-04-01,"Thomas, Dylan",some,1
1973-04-01,education,some,2
1973-04-01,radio,some,1
1973-04-01,"Radio Free Scotland",some,1
1973-04-01,schools,some,1
1973-04-01,"House of Commons",some,1
1973-04-01,"Welsh affairs",some,2
1973-04-01,parliament,some,1
1973-04-01,"Basque nationalism",some,1
1973-04-01,"Burgos trials",some,1
1973-04-01,ETA,some,1
1973-04-01,"Euzkadi Ta Azkatasuna",some,1
1973-04-01,"national characteristics",some,2
1973-04-01,Welshman,some,2
1973-04-01,characteristics,some,2
1973-04-01,.,some,1
1973-04-01,arts,some,3
1973-04-01,"Welsh Arts Council",some,2
1973-04-01,newspapers,some,6
1973-04-01,"Cardiff people's paper",some,1
1973-04-01,"press, reporting",some,1
1973-04-01,"Reporting Wales",some,1
1973-04-01,"Times, the",some,1
1973-04-01,"Western Mail",some,1
1973-04-01,"London Welshman",some,1
1973-04-01,"magazines, Wales",some,2
1973-04-01,Radical,some,1
1973-04-01,"Anglo-Welsh Review",some,1
1973-04-01,"Dock Leaves",some,1
1973-04-01,"Richards, Ceri",some,1
1973-04-01,art,some,1
1973-04-01,Gastarbeiter,some,1
1973-04-01,co-operatives,some,1
1973-04-01,Kibbutzim,some,1
1973-04-01,"World War I",some,2
1973-04-01,leadmines,some,1
1973-04-01,"public opinion",some,1
1973-04-01,"slate industry",some,1
1973-04-01,"Welsh literature",some,1
1973-04-01,Commonwealth,some,1
1973-04-01,"Anglo-Welsh literature",some,3
1973-04-01,"Unamuno, Miguel de",some,1
1973-04-01,"legal system",some,2
1973-04-01,police,some,6
1973-04-01,law,some,6
1973-04-01,"civil liberties",some,1
1973-04-01,"penal system",some,1
1973-04-01,"remand system",some,1
1973-04-01,"Powys, John Cowper",some,1
1973-04-01,devolution,some,1
1973-04-01,pseudonymous,some,1
1973-04-01,"Scottish Gaeldom (series)",some,1
1973-04-01,"Gaelic language",some,1
1973-04-01,crofting,some,1
1973-04-01,"Gaelic music",some,1
1973-04-01,publishing,some,1
1973-04-01,"Welsh Books Council",some,1
1973-04-01,transport,some,1
1973-04-01,"National Arts Centre",some,2
1973-04-01,politics,some,1
1973-04-01,"National Eisteddfod",some,1
1973-04-01,"Meyer, Carl",some,1
1973-04-01,recording,some,1
1973-04-01,radicalism,some,1
1973-04-01,containerisation,some,1
1973-04-01,standardisation,some,1
1973-04-01,television,some,1
1973-04-01,women,some,2
1973-04-01,"motorway travel",some,1
1973-04-01,"higher education",some,1
1973-04-01,UNESCO,some,2
1973-04-01,"Symposium of Linguisitic and Cultural Diversity",some,2
1973-04-01,poetry,some,1
1973-04-01,"English literature",some,1
1973-04-01,"Breton nationalism",some,1
1973-04-01,"oil industry",some,1
1973-04-01,"adult education",some,1
1973-04-01,Immigration,some,1
1973-04-01,Haganah,some,1
1973-10-01,socialism,some,2
1973-10-01,nationalism,some,4
1973-10-01,"United Nations",some,1
1973-10-01,peacekeeping,some,1
1973-10-01,culture,some,5
1973-10-01,"commune movement",some,1
1973-10-01,"Jones, Jack",some,1
1973-10-01,"steel industry",some,1
1973-10-01,"Verdi, Guiseppe",some,1
1973-10-01,music,some,2
1973-10-01,"Eye on Wales (series)",some,26
1973-10-01,"Welsh Office",some,1
1973-10-01,"social accounting",some,1
1973-10-01,rugby,some,2
1973-10-01,poem,some,77
1973-10-01,broadcasting,some,14
1973-10-01,"future of broadcasting, the (symposium)",some,7
1973-10-01,regionalism,some,1
1973-10-01,translation,some,2
1973-10-01,"Welsh language",some,12
1973-10-01,"Wagner, Richard",some,1
1973-10-01,"small press publications",some,1
1973-10-01,"Roberts, Kate",some,1
1973-10-01,eisteddfodau,some,2
1973-10-01,"Griffiths, Ivander",some,1
1973-10-01,"radio, commercial",some,1
1973-10-01,press,some,1
1973-10-01,"Welsh London",some,1
1973-10-01,economy,some,1
1973-10-01,coal,some,2
1973-10-01,industry,some,4
1973-10-01,collieries,some,1
1973-10-01,"Adams, Norman",some,1
1973-10-01,"Forestry Commission",some,2
1973-10-01,forestry,some,2
